itemID,itemName,,,,,,,,,,,,
237946,Thalassian Needle Set,243060,4,238197,5,,,,,,,,
238010,Thalassian Pickaxe,243060,3,238197,6,,,,,,,,
238009,Thalassian Sickle,243060,3,238197,6,,,,,,,,
238011,Thalassian Skinning Knife,243060,3,238197,6,,,,,,,,
237367,Refulgent Weightstone,243060,15,251285,2,238197,12,242788,4,,,,
237372,Refulgent Razorstone,243060,15,251285,2,238197,12,242788,4,,,,
237370,Refulgent Whetstone,243060,15,251285,2,238197,12,242788,4,,,,
237912,Thalassian Competitor's Bulwark,256559,3,243060,8,238202,2,244637,1,,,,
237915,Thalassian Competitor's Greatsword,256559,10,243060,8,238202,2,244637,1,,,,
237910,Thalassian Competitor's Knife,256559,5,243060,5,238202,2,244637,1,,,,
237911,Thalassian Competitor's Maxim,256559,7,243060,8,238202,2,244637,1,,,,
237909,Thalassian Competitor's Pickaxe,256559,5,243060,8,238202,2,244637,1,,,,
237908,Thalassian Competitor's Plate Armguards,256559,3,243060,3,238202,2,244635,1,,,,
237901,Thalassian Competitor's Plate Breastplate,256559,5,243060,6,238202,2,244635,1,,,,
237903,Thalassian Competitor's Plate Gauntlets,256559,4,243060,4,238202,2,244635,1,,,,
237905,Thalassian Competitor's Plate Greaves,256559,5,243060,6,238202,2,244635,1,,,,
237904,Thalassian Competitor's Plate Helm,256559,5,243060,4,238202,2,244635,1,,,,
237906,Thalassian Competitor's Plate Pauldrons,256559,4,243060,6,238202,2,244635,1,,,,
237902,Thalassian Competitor's Plate Sabatons,256559,4,243060,4,238202,2,244635,1,,,,
237907,Thalassian Competitor's Plate Waistguard,256559,4,243060,3,238202,2,244635,1,,,,
237914,Thalassian Competitor's Skewer,256559,7,243060,5,238202,2,244637,1,,,,
237913,Thalassian Competitor's Splitter,256559,5,243060,8,238202,2,244637,1,,,,
237916,Thalassian Competitor's Sword,256559,5,243060,8,238202,2,244637,1,,,,
238209,Refulgent Repair Hammer,243060,1,238197,1,242788,1,,,,,,
262451,Gilded Silvermoon Anvil,256963,26,238197,18,238202,5,238204,5,,,,
262457,Gilded Silvermoon Hanger,256963,18,238197,12,238202,3,238204,3,,,,
262452,Masterwork Crafting Hammer,256963,12,238197,8,238202,2,238204,2,,,,
262456,Ornamental Silvermoon Hanger,256963,18,238197,12,238202,3,238204,3,,,,
262460,Ren'dorei Anvil,256963,26,238197,18,238202,5,238204,5,,,,
260232,Thalassian Skeleton Key,237359,6,237364,3,,,,,,,,
