itemID,itemName,,,,,,
237925,Blood-Tempered Bulwark,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Large Plate Armor,Shields
237920,Blood-Tempered Gauntlets,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Gauntlets
237919,Blood-Tempered Greatbelt,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Belts
237923,Blood-Tempered Bracers,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Vambraces
237918,Blood-Tempered Chestplate,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Large Plate Armor,Chestplates
237847,Blood Knight's Impetus,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237848,Blood Knight's Mercy,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Maces
237846,Blood Knight's Warblade,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237845,Bloomforged Claw,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237842,Bloomforged Greataxe,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237850,Farstrider's Chopper,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237837,Farstrider's Mercy,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237844,Magister's Cleaver,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237843,Magister's Mana Sword,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237838,Magister's Ritual Knife,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237849,Magister's Valediction,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Maces
244679,Murder Row Fishhook,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237839,Spellbreaker's Blade,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237841,Spellbreaker's Ultimatum,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237840,Spellbreaker's Warglaive,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237930,Dawnforged War Mace,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Maces
237929,Primalforged Knuckles,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237928,Dawnforged Long Blade,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237931,Dawnforged Splitter,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237927,Dawnforged Edge,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237926,Dawnforged Ritual Knife,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237932,Primalforged Heavy Axe,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
259230,Sunforged Blacksmith's Toolbox,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
246536,Sunforged Leatherworker's Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
259232,Sunforged Leatherworker's Toolset,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
259234,Sunforged Needle Set,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
246534,Sunforged Pickaxe,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
246533,Sunforged Sickle,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
246535,Sunforged Skinning Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238018,Sun-Blessed Blacksmith's Hammer,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
237952,Sun-Blessed Blacksmith's Toolbox,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
238017,Sun-Blessed Leatherworker's Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
237951,Sun-Blessed Leatherworker's Tollset,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
237950,Sun-Blessed Needle Set,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
238015,Sun-Blessed Pickaxe,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238014,Sun-Blessed Sickle,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238016,Sun-Blessed Skinning Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238013,Thalassian Blacksmith's Hammer,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
246537,Sunforged Blacksmith's Hammer,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
237948,Thalassian Blacksmith's Toolbox,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
238012,Thalassian Leatherworker's Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
237947,Thalassian Leatherworker's Toolset,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
237946,Thalassian Needle Set,Craftsmithing,Trade Accessories,The Old Ways,Second Nature,Resourceful Smith,
238010,Thalassian Pickaxe,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238009,Thalassian Sickle,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
238011,Thalassian Skinning Knife,Craftsmithing,Trade Tools,The Old Ways,Second Nature,Resourceful Smith,
237367,Refulgent Weightstone,The Old Ways,Second Nature,Resourceful Smith,Prolific Worker,Weaponsmithing,Weaponstones
237372,Refulgent Razorstone,Craftsmithing,Tool Stones,Second Nature,Resourceful Smith,Prolific Worker,
237370,Refulgent Whetstone,The Old Ways,Second Nature,Resourceful Smith,Prolific Worker,Weaponsmithing,Weaponstones
237912,Thalassian Competitor's Bulwark,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Large Plate Armor,Shields
237915,Thalassian Competitor's Greatsword,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
237910,Thalassian Competitor's Knife,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237911,Thalassian Competitor's Maxim,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Maces
237909,Thalassian Competitor's Pickaxe,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237908,Thalassian Competitor's Plate Armguards,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Vambraces
237901,Thalassian Competitor's Plate Breastplate,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Large Plate Armor,Chestplates
237903,Thalassian Competitor's Plate Gauntlets,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Gauntlets
237905,Thalassian Competitor's Plate Greaves,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Large Plate Armor,Greaves
237904,Thalassian Competitor's Plate Helm,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Sculpted Armor,Helms
237906,Thalassian Competitor's Plate Pauldrons,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Sculpted Armor,Pauldrons
237902,Thalassian Competitor's Plate Sabatons,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Sculpted Armor,Sabatons
237907,Thalassian Competitor's Plate Waistguard,The Old Ways,Second Nature,Resourceful Smith,Amorsmithing,Articulating Armor,Belts
237914,Thalassian Competitor's Skewer,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Short Blades
237913,Thalassian Competitor's Splitter,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Hafted Weapons,Axes and Polearms
237916,Thalassian Competitor's Sword,The Old Ways,Second Nature,Resourceful Smith,Weaponsmithing,Blades,Long Blades
238209,Refulgent Repair Hammer,The Old Ways,Resourceful Smith,Prolific Worker,,,
262451,Gilded Silvermoon Anvil,The Old Ways,Resourceful Smith,,,,
262457,Gilded Silvermoon Hanger,The Old Ways,Resourceful Smith,,,,
262452,Masterwork Crafting Hammer,The Old Ways,Resourceful Smith,,,,
262456,Ornamental Silvermoon Hanger,The Old Ways,Resourceful Smith,,,,
262460,Ren'dorei Anvil,The Old Ways,Resourceful Smith,,,,
260232,Thalassian Skeleton Key,The Old Ways,Resourceful Smith,Prolific Worker,,,
