itemID,itemName,,,,,,,
223656,Enchant Boots - Defender's March,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223653,Enchant Boots - Scout's March,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223713,Enchant Bracer - Chant of Amored Avoidance,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223719,Enchant Bracer - Chant of Armored Leech,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223725,Enchant Bracer - Chant of Armored Speed,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223716,Enchant Bracer - Whisper of Armored Leech,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223721,Enchant Bracer - Whisper of Armored Speed,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223708,Enchant Bracer - Whisper of Armored Avoidance,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223686,Enchant Chest - Council's Intellect,everlasting enchantments,supplementary shattering,earthen enhancements,bolstered breastplates,immaculate ingenuity,resourceful residue,
223692,Enchant Chest - Crystalline Radiance,everlasting enchantments,supplementary shattering,earthen enhancements,bolstered breastplates,immaculate ingenuity,resourceful residue,
223689,Enchant Chest - Oathsworn's Strength,everlasting enchantments,supplementary shattering,earthen enhancements,bolstered breastplates,immaculate ingenuity,resourceful residue,
223683,Enchant Chest - Stormrider's Agility,everlasting enchantments,supplementary shattering,earthen enhancements,bolstered breastplates,immaculate ingenuity,resourceful residue,
223800,Enchant Cloak - Chant of Burrowing Rapdidity,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223737,Enchant Cloak - Chant of Leeching Fangs,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223731,Enchant Cloak - Chant of Winged Grace,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223740,Enchant Cloak - Whisper of Silken Speed,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223734,Enchant Cloak - Whisper of Silken Leech,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223727,Enchant Cloak - Whisper of Silken Avoidance,everlasting enchantments,tertiary trivialities,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,
223695,Enchant Tool - Algari Deftness,everlasting enchantments,supplementary shattering,earthen enhancements,resourceful residue,immaculate ingenuity,terrific tools,
223698,Enchant Tool - Algari Finesse,everlasting enchantments,supplementary shattering,earthen enhancements,resourceful residue,immaculate ingenuity,terrific tools,
223701,Enchant Tool - Algari Ingenuity,everlasting enchantments,supplementary shattering,earthen enhancements,resourceful residue,immaculate ingenuity,terrific tools,
223704,Enchant Tool - Algari Perception,everlasting enchantments,supplementary shattering,earthen enhancements,resourceful residue,immaculate ingenuity,terrific tools,
223707,Enchant Tool - Algari Resourcefulness,everlasting enchantments,supplementary shattering,earthen enhancements,resourceful residue,immaculate ingenuity,terrific tools,
223662,Enchant Ring - Radiant Critical Strike,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223674,Enchant Ring - Radiant Haste,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223677,Enchant Ring - Radiant Mastery,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223680,Enchant Ring - Radiant Versatility,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223787,Enchant Ring - Cursed Critical Strike,everlasting enchantments,cursed chants,nerubian novelties,supplementary shattering,resourceful residue,immaculate ingenuity,
223790,Enchant Ring - Cursed Haste,everlasting enchantments,cursed chants,nerubian novelties,supplementary shattering,resourceful residue,immaculate ingenuity,
223793,Enchant Ring - Cursed Mastery,everlasting enchantments,cursed chants,nerubian novelties,supplementary shattering,resourceful residue,immaculate ingenuity,
223796,Enchant Ring - Cursed Versatility,everlasting enchantments,cursed chants,nerubian novelties,supplementary shattering,resourceful residue,immaculate ingenuity,
223671,Enchant Ring - Glimmering Versatility,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223668,Enchant Ring - Glimmering Mastery,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223659,Enchant Ring - Glimmering Critical Strike,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223665,Enchant Ring - Glimmering Haste,everlasting enchantments,accentuated accessories,arathor alterations,supplementary shattering,immaculate ingenuity,resourceful residue,
223775,Enchant Weapon - Authority of Air,everlasting enchantments,arathor alterations,fortified flames,supplementary shattering,resourceful residue,immaculate ingenuity,
223778,Enchant Weapon - Authority of Fiery Resolve,everlasting enchantments,arathor alterations,fortified flames,supplementary shattering,resourceful residue,immaculate ingenuity,
223781,Enchant Weapon - Authority of Radiant Power,everlasting enchantments,arathor alterations,fortified flames,supplementary shattering,resourceful residue,immaculate ingenuity,
223772,Enchant Weapon - Authority of Storms,everlasting enchantments,earthen enhancements,supplementary shattering,wondrous weapons,resourceful residue,immaculate ingenuity,
223784,Enchant Weapon - Authority of the Depths,everlasting enchantments,nerubian novelties,supplementary shattering,immaculate ingenuity,resourceful residue,,
223759,Enchant Weapon - Council's Guile,everlasting enchantments,earthen enhancements,supplementary shattering,wondrous weapons,resourceful residue,immaculate ingenuity,
223768,Enchant Weapon - Oathsworn's Tenacity,everlasting enchantments,earthen enhancements,supplementary shattering,wondrous weapons,resourceful residue,immaculate ingenuity,
223765,Enchant Weapon - Stonebound Artistry,everlasting enchantments,earthen enhancements,supplementary shattering,wondrous weapons,resourceful residue,immaculate ingenuity,
223762,Enchant Weapon - Stormrider's Fury,everlasting enchantments,earthen enhancements,supplementary shattering,wondrous weapons,resourceful residue,immaculate ingenuity,
224300,Gleeful Glamour - Blood Elf,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224301,Gleeful Glamour - Dark Iron Dwarf,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224302,Gleeful Glamour - Draenei,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224303,Gleeful Glamour -  Dwarf,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224304,Gleeful Glamour - Earthen,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224305,Gleeful Glamour - Gnome,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224306,Gleeful Glamour - Goblin,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224307,Gleeful Glamour - Highmountain Tauren,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224308,Gleeful Glamour - Human,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224309,Gleeful Glamour - Kul Tiran,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224310,Gleeful Glamour - Lightforged Draenei,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224311,Gleeful Glamour - Mag'har Orc,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224312,Gleeful Glamour - Mechagnome,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224313,Gleeful Glamour - Night Elf,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224314,Gleeful Glamour - Nightborne,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224315,Gleeful Glamour - Orc,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224316,Gleeful Glamour - Pandaren,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224317,Gleeful Glamour - Tauren,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224318,Gleeful Glamour - Troll,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224319,Gleeful Glamour - Undead,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224320,Gleeful Glamour - Void Elf,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224321,Gleeful Glamour - Vulpera,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224322,Gleeful Glamour - Worgen,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
224323,Gleeful Glamour - Zandalari Troll,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
223747,Illusory Adornment: Crystal,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
223750,Illusory Adornment: Radiance,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
223753,Illusory Adornment: Runes,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
223756,Illusory Adornment: Shadow,deceptive decorations,ephemerals enrichments and equipment,supplementary shattering,resourceful residue,magnificent multicrafting,immaculate ingenuity,
