itemID,itemName,,,,,,
221797,Bismuth Fueld Samophlange,engineered equipment,inventing,profession gear,inventor's necessities,scrapper,ingenious
221795,Bismuth Miner's Headgear,engineered equipment,inventing,profession gear,inventor's necessities,scrapper,ingenious
221792,Lapidary's Bismuth Clamps,engineered equipment,inventing,profession gear,inventor's necessities,scrapper,ingenious
221799,Miner's Bismuth Hoard,engineered equipment,inventing,profession gear,inventor's necessities,scrapper,ingenious
221786,Spring-Loaded Bismuth Fabric Cutters,engineered equipment,inventing,profession gear,inventor's necessities,scrapper,ingenious
224586,Box o' Booms,inventing,devices,scrapper,ingenious,explosives,
221880,Potion Bomb of Power,inventing,devices,scrapper,ingenious,explosives,
221876,Potion Bomb of Recovery,inventing,devices,scrapper,ingenious,explosives,
221872,Potion Bomb of Speed,inventing,devices,scrapper,ingenious,explosives,
219387,Barrel of Fireworks,inventing,ingenious,scrapper,,,
221962,Defective Escape Pod,inventing,ingenious,scrapper,,,
221964,Filmless Camera,inventing,ingenious,scrapper,,,
221966,Wormhole Generator: Khaz Algar,inventing,ingenious,scrapper,,,
219403,Stonebound Lantern,inventing,ingenious,scrapper,,,
221967,Crowd Pummeler 2-30,inventing,ingenious,scrapper,,,
221953,Convincingly Realistic Jumper Cables,inventing,ingenious,scrapper,devices,,
221945,Irresistible Red Button,inventing,ingenious,scrapper,devices,,
221949,Pausing Pylon,inventing,ingenious,scrapper,devices,,
221957,Algari Repair Bot 11O,inventing,ingenious,scrapper,devices,,
221959,Portable Profession Possibility Projector,inventing,ingenious,scrapper,devices,,
221904,Tinker: Earthen Delivery Drill,inventing,devices,scrapper,ingenious,tinkers,
221908,Tinker: Heartseeking Health Injector,inventing,devices,scrapper,ingenious,tinkers,
217155,Algari Competitor's Cloth Bracers,engineered equipment,inventing,calibrated chaos,scrapper,bracers,ingenious
217151,Algari Competitor's Cloth Goggles,inventing,engineered equipment,inventor's necessities,goggles,ingenious,scrapper
217156,Algari Competitor's Leather Bracers,engineered equipment,inventing,calibrated chaos,scrapper,bracers,ingenious
217152,Algari Competitor's Leather Goggles,inventing,engineered equipment,inventor's necessities,goggles,ingenious,scrapper
217157,Algari Competitor's Mail Bracers,engineered equipment,inventing,calibrated chaos,scrapper,bracers,ingenious
217153,Algari Competitor's Mail Goggles,inventing,engineered equipment,inventor's necessities,goggles,ingenious,scrapper
217158,Algari Competitor's Plate Bracers,engineered equipment,inventing,calibrated chaos,scrapper,bracers,ingenious
217154,Algari Competitor's Plate Goggles,inventing,engineered equipment,inventor's necessities,goggles,ingenious,scrapper
225370,Algari Competitor's Rifle,engineered equipment,inventing,calibrated chaos,ingenious,scrapper,guns
