itemID,itemName,,,,,,
244003,Enchant Chest - Mark of the Magister,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243975,Enchant Chest - Mark of the Rootwarden,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243977,Enchant Chest - Mark of the Worldsoul,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243981,Enchant Helm - Empowered Blessing of Speed,Elevating Equipment,Haranir Heightening,Worldsoul Wards,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243951,Enchant Helm - Empowered Hex of Leeching,Elevating Equipment,Amani Augments,Berserker Brawn,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244007,Enchant Helm - Empowered Rune of Avoidance,Elevating Equipment,Thalassian Talents,Eversong Empowerments,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243981,Enchant Helm - Blessing of Speed,Elevating Equipment,Haranir Heightening,Worldsoul Wards,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243949,Enchant Helm - Hex of Leeching,Elevating Equipment,Amani Augments,Berserker Brawn,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244005,Enchant Helm - Rune of Avoidance,Elevating Equipment,Thalassian Talents,Eversong Empowerments,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243957,Enchant Ring - Eyes of the Eagle,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243987,Enchant Ring - Nature's Fury,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244015,Enchant Ring - Silvermoon's Alacrity,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244017,Enchant Ring - Silvermoon's Tenacity,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243959,Enchant Ring - Zul'jin's Mastery,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243955,Enchant Ring - Amani Mastery,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243985,Enchant Ring - Nature's Wrath,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244013,Enchant Ring - Thalassian Versatility,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244011,Enchant Ring - Thalassian Haste,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243963,Enchant Shoulders - Akil'zon's Swiftness,Elevating Equipment,Amani Augments,Berserker Brawn,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243991,Enchant Shoulders - Amirdrassil's Grace,Elevating Equipment,Haranir Heightening,Worldsoul Wards,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244021,Enchant Shoulders - Silvermoon's Mending,Elevating Equipment,Thalassian Talents,Eversong Empowerments,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244019,Enchant Shoulders - Thalassian Recovery,Elevating Equipment,Thalassian Talents,Eversong Empowerments,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243961,Enchant Shoulders - Flight of the Eagle,Elevating Equipment,Amani Augments,Berserker Brawn,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243989,Enchant Shoulders - Nature's Grace,Elevating Equipment,Haranir Heightening,Worldsoul Wards,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244029,Enchant Weapon - Acuity of the Ren'dorei,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244031,Enchant Weapon - Arcane Mastery,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243973,Enchant Weapon - Berserker's Rage,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244027,Enchant Weapon - Flames of the Sin'dorei,Elevating Equipment,Thalassian Talents,Silvermoon's Spellpower,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243971,Enchant Weapon - Jan'alai's Precision,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243969,Enchant Weapon - Strength of the Halazzi,Elevating Equipment,Amani Augments,Zul'Aman Zeal,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243999,Enchant Weapon - Worldsoul Aegis,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243997,Enchant Weapon - Worldsoul Cradle,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244001,Enchant Weapon - Worldsoul Tenacity,Elevating Equipment,Haranir Heightening,Azerothian Arms,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243965,Enchant Tool - Amani Perception,Elevating Equipment,Amani Augments,Trollish Tools,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243967,Enchant Tool - Amani Resourcefulness,Elevating Equipment,Amani Augments,Trollish Tools,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243993,Enchant Tool - Haranir Finesse,Elevating Equipment,Haranir Heightening,Nature's Novelties,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
243995,Enchant Tool - Haranir Multicrafting,Elevating Equipment,Haranir Heightening,Nature's Novelties,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244025,Enchant Tool - Ren'dorei Ingenuity,Elevating Equipment,Thalassian Talents,Quel'thalas Quality,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244023,Enchant Tool - Sin'dorei Deftness,Elevating Equipment,Thalassian Talents,Quel'thalas Quality,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity
244033,Illusory Adornment - Blooming Light,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,
244035,Illusory Adornment - Nature's Embrace,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,
244037,Illusory Adornment - Voidtouched,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,
243773,Gleeful Glamour - Blood Elf,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243774,Gleeful Glamour - Dark Iron Dwarf,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243775,Gleeful Glamour - Draenei,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243776,Gleeful Glamour - Dwarf,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243777,Gleeful Glamour - Earthen,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243778,Gleeful Glamour - Gnome,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243779,Gleeful Glamour - Goblin,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
244056,Gleeful Glamour - Haranir,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243780,Gleeful Glamour - Highmountain Tauren,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243781,Gleeful Glamour - Human,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243782,Gleeful Glamour - Kul Tiran,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243783,Gleeful Glamour - Lightforged Draenei,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243784,Gleeful Glamour - Mag'har Orc,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243785,Gleeful Glamour - Mechagnome,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243786,Gleeful Glamour - Night Elf,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243787,Gleeful Glamour - Nightborne,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243788,Gleeful Glamour - Orc,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243789,Gleeful Glamour - Pandaren,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243790,Gleeful Glamour - Tauren,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243791,Gleeful Glamour - Troll,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243792,Gleeful Glamour - Undead,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243793,Gleeful Glamour - Void Elf,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243794,Gleeful Glamour - Vulpera,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243795,Gleeful Glamour - Worgen,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
243796,Gleeful Glamour - Zandalari Troll,"Transitories, Tonics, and Tools",Mastering Mirages,Spellbound Shatterer,Responsible Resourcefulness,Infinite Ingenuity,Multicrafting Meticulously
262459,Animated Sin'dorei Hammer,Responsible Resourcefulness,,,,,
262458,Animated Sin'dorei Pick,Responsible Resourcefulness,,,,,
262450,Ensorcelled Broom,Responsible Resourcefulness,,,,,
262455,Font of Gleaming Water,Responsible Resourcefulness,,,,,
262468,Ren'dorei Postal Repository,Responsible Resourcefulness,,,,,
262590,Rootflame Campfire,Responsible Resourcefulness,,,,,
246693,Self-Pouring Thalassian Sunwine,Responsible Resourcefulness,,,,,
262470,Spellbound Tome of Thalassian Magics,Responsible Resourcefulness,,,,,
268038,Endless Codex of Blooming Light,Responsible Resourcefulness,,,,,
268039,Endless Codex of Nature's Grace,Responsible Resourcefulness,,,,,
268041,Endless Codex of the Voidtouched,Responsible Resourcefulness,,,,,
