itemID,itemName,,,,,,,
265337,Aln'hara Sprigshot,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Bows
245773,Faunatender's Baton,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Staves
265336,Faunatender's Trust,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Bows
245772,Floratender's Crutch,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Staves
245768,Rootwarden's Lamp,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Lamps and Lanterns
245797,Contract: The Amani Tribe,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Contracts
245795,Contract: The Hara'ti,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Contracts
245799,Contract: The Silvermoon Court,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Contracts
245793,Contract: The Singularity,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Contracts
245789,Thalassian Missive of the Peerless,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245791,Thalassian Missive of the Quickblade,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245785,Thalassian Missive of the Fireflash,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245787,Thalassian Missive of the Harmonious,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245781,Thalassian Missive of the Aurora,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245783,Thalassian Missive of the Feverflare,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245820,Thalassian Missive of Crafting Speed,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245826,Thalassian Missive of Deftness,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245822,Thalassian Missive of Finesse,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245814,Thalassian Missive of Ingenuity,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245818,Thalassian Missive of Multicraft,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245824,Thalassian Missive of Perception,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
245816,Thalassian Missive of Resourcefulness,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Missives
259205,Gilded Alchemist's Mixing Rod,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Alchemist's Mixing Rod
259209,Gilded Sin'dorei Quill,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Scribe's Quill
259207,Gilded Sin'dorei Rolling Pin,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Chef's Rolling Pin
245778,Sin'dorei Alchemist's Mixing Rod,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Alchemist's Mixing Rod
245776,Sin'dorei Quill,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Scribe's Quill
245780,Sin'dorei Rolling Pin,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Chef's Rolling Pin
245777,Hobbyist Alchemist's Mixing Rod,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Alchemist's Mixing Rod
245779,Hobbyist Rolling Pin,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Chef's Rolling Pin
245775,Hobbyist Quill,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Market Research,Scribe's Quill
245755,Thalassian Treatise on Alchemy,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245763,Thalassian Treatise on Blacksmithing,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245759,Thalassian Treatise on Enchanting,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245809,Thalassian Treatise on Engineering,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245761,Thalassian Treatise on Herbalism,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245757,Thalassian Treatise on Inscription,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245760,Thalassian Treatise on Jewelcrafting,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245758,Thalassian Treatise on Leatherworking,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245762,Thalassian Treatise on Mining,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245828,Thalassian Treatise on Skinning,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245756,Thalassian Treatise on Tailoring,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245879,Vantus Rune: Radiant,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Perfected Products,Parchment,Perfect Vantus Runes
262464,Floating Void-Touched Tome,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262597,Gilded Eversong Book,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
253508,Harandar Signpost,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262594,Homely Sin'dorei Shelf,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262595,Homely Wall Shelves,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262616,Lively Sonwriter's Quill,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
263034,Magnificent Towering Bookcase,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262598,Opened Sin'dorei Scroll,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262790,Restful Bronze Bench,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262615,Sin'dorei Phoenix Quill,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262612,Sturdy Ren'dorei Cask,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
262601,Wild Hanging Scroll,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,,,
245869,Thalassian Competitor's Bow,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Bows
245753,Thalassian Competitor's Emblem,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Lamps and Lanterns
245752,Thalassian Competitor's Insignia of Alacrity,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Lamps and Lanterns
245870,Thalassian Competitor's Lamp,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Lamps and Lanterns
245751,Thalassian Competitor's Medallion,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Lamps and Lanterns
245868,Thalassian Competitor's Pillar,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Staves
268365,Thalassian Competitor's Staff,Dextrous Diligence,Calm Hands,Added Flair,Keen Eye,Blueprints,Field Research,Staves
