itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot,,,,,,,,,,
222447,Charged Claymore,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,2,219013,1,219901,1,222423,6,222420,12
222449,Charged Crusher,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,2,210939,2,219901,1,222423,6,222420,10
222446,Charged Facesmasher,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,210939,2,219901,1,222423,6,222420,10
222448,Charged Halberd,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,2,219013,1,219901,1,222423,8,222420,2
222444,Charged Hexsword,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,5,222420,10
222450,Charged Invoker,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,2,219013,1,219901,1,222423,5,222420,10
222445,Charged Runeaxe,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,5,222420,10
222451,Charged Slicer,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,5,222420,10
222439,Everforged Dagger,gear (combat),490,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,6,222426,8
222443,Everforged Greataxe,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,2,219013,1,219901,1,222423,8,222426,2
222440,Everforged Longsword,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,5,222426,12
222442,Everforged Mace,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,210939,2,219901,1,222423,10,222426,3
222438,Everforged Stabber,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,8,222426,6
222441,Everforged Warglaive,gear (combat),505,np.nan,1,0,epic,TRUE,TRUE,TRUE,FALSE,TRUE,211296,1,219013,1,219901,1,222423,10,222426,3
222468,Ironclaw Great Mace,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,10,222417,1,,,,,,
222467,Ironclaw Knuckles,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,5,222417,1,,,,,,
222469,Ironclaw Axe,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,8,222417,1,,,,,,
222466,Ironclaw Sword,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,8,222417,1,,,,,,
222465,Ironclaw Dirk,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,5,222417,1,,,,,,
222470,Ironclaw Great Axe,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,210936,10,222417,1,,,,,,
222464,Ironclaw Stiletto,gear (combat),250,np.nan,1,0,rare,TRUE,TRUE,TRUE,FALSE,TRUE,222417,1,210936,5,,,,,,
222459,Beledar's Bulwark,gear (combat),505,np.nan,1,0,epic,TRUE,FALSE,FALSE,FALSE,TRUE,211296,1,221757,1,221754,1,222423,8,,
222458,Sanctified Steps,gear (combat),505,np.nan,1,0,epic,TRUE,FALSE,FALSE,FALSE,TRUE,211296,1,221758,1,221754,1,222423,8,,
222463,Siphoning Stiletto,gear (combat),525,np.nan,1,0,epic,TRUE,FALSE,FALSE,FALSE,TRUE,211296,1,221756,1,221754,1,219013,1,222423,8
222494,Artisan Blacksmith's Hammer,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE,210814,300,221754,1,222426,5,,,,
222492,Artisan Leatherworker's Knife,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE,210814,300,213610,20,210939,5,222426,5,,
222493,Artisan Leatherworker's Toolset,gear (profession),505,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE,210814,300,213610,10,210939,5,222426,7,,
222491,Artisan Needle Set,gear (profession),505,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE,210814,300,221754,1,210939,5,222426,5,,
222489,Artisan Pickaxe,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE,210814,300,221754,1,210939,5,222426,5,,
222488,Artisan Sickle,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE,210814,300,221754,1,210939,5,222426,5,,
222495,Artisan Blacksmith's Toolbox,gear (profession),505,np.nan,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE,210814,300,221754,1,222426,4,,,,
222490,Artisan Skinning Knife,gear (profession),490,np.nan,1,0,rare,TRUE,FALSE,TRUE,FALSE,FALSE,210814,300,221754,1,210939,5,222426,5,,
222487,Proficient Blacksmith's Toolbox,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,222417,1,,,,,,,,
222485,Proficient Leatherworker's Toolset,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,222485,1,222417,1,,,,,,
222483,Proficient Needle Set,gear (profession),250,np.nan,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,222417,2,,,,,,,,
222486,Proficient Blacksmith's Hammer,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE,222417,1,,,,,,,,
222484,Proficient Leatherworker's Knife,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE,210939,1,222417,1,,,,,,
222481,Proficient Pickaxe,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE,213610,5,222417,1,,,,,,
222480,Proficient Sickle,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE,213610,3,222417,2,,,,,,
222482,Proficient Skinning Knife,gear (profession),200,np.nan,1,0,uncommon,TRUE,FALSE,TRUE,FALSE,FALSE,213610,5,222417,1,,,,,,
225660,Earthen Master's Hammer,consumable,np.nan,np.nan,1,np.nan,epic,TRUE,FALSE,FALSE,FALSE,FALSE,221754,2,222420,10,222426,10,222423,10,,
222505,Ironclaw Razorstone,consumable,515,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,210939,1,222417,1,,,,
222508,Ironclaw Weightstone,consumable,515,0,4,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,210939,1,222417,1,,,,
222502,Ironclaw Whetstone,consumable,515,0,4,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,210939,1,222417,1,,,,
225374,Algari Competitor's Axe,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222420,4,222417,3,,,,
225367,Algari Competitor's Dagger,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222420,4,222417,3,,,,
225376,Algari Competitor's Greatsword,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,10,222420,8,222417,3,,,,
225366,Algari Competitor's Pickaxe,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222420,4,222417,3,,,,
217150,Algari Competitor's Plate Armguards,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,3,222426,2,222417,2,,,,
217143,Algari Competitor's Plate Breastplate,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222426,6,222417,2,,,,
217145,Algari Competitor's Plate Gauntlets,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,4,222426,4,222417,2,,,,
217147,Algari Competitor's Plate Greaves,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222426,6,222417,2,,,,
217146,Algari Competitor's Plate Helm,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222426,6,222417,2,,,,
217148,Algari Competitor's Plate Pauldrons,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,4,222426,4,222417,2,,,,
217144,Algari Competitor's Plate Sabatons,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,4,222426,4,222417,2,,,,
217149,Algari Competitor's Plate Waistguard,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,4,222426,4,222417,2,,,,
225371,Algari Competitor's Scepter,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,7,222420,6,222417,3,,,,
225373,Algari Competitor's Shield,gear (pvp),275,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,3,222420,2,222417,3,,,,
225375,Algari Competitor's Skewer,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,7,222420,6,222417,3,,,,
225377,Algari Competitor's Sword,gear (pvp),290,np.nan,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE,210221,5,222420,4,222417,3,,,,
222499,Forged Framework,finishing reagent,505,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,222417,1,,,,,,
222511,Adjustable Framework,finishing reagent,505,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,222417,1,,,,,,
222514,Tempered Framework,finishing reagent,505,0,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,213610,1,222417,1,,,,,,
222520,Coreforged Repair Hammer,consumable,np.nan,0,1,np.nan,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,210930,10,210936,2,,,,,,
222523,Coreforged Skeleton Key,consumable,np.nan,0,1,np.nan,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE,210930,8,210936,4,,,,,,
