itemID,itemName,,,,,,,,,,,,,,
244618,Tinker's Handguard,238511,40,238513,30,,,,,,,,,,
244619,Hideworker's Cover,251665,10,238511,20,238513,20,,,,,,,,
244616,Skinner's Backpack,251665,10,238511,40,238513,20,,,,,,,,
244615,Eversong Botanist's Satchel,251665,10,236761,10,238511,20,238513,20,,,,,,
244617,Skinner's Cap,251665,10,238511,40,238513,20,,,,,,,,
262449,Embossed Sin'dorei Fur Rug,238529,2,251665,20,238525,5,256963,24,244631,2,,,,
265791,Haranir Canopy Bed,238529,2,238530,1,236950,40,251665,20,238522,5,256963,46,,
253457,Leather-Bound Haranir Wall Shelf,238529,1,238528,1,238523,5,256963,24,,,,,,
264244,Plush Haranir Leather Pillow,238529,1,251665,10,238525,5,256963,16,,,,,,
262589,Simple Haranir Table,238529,2,236950,40,238525,5,256963,18,244631,1,,,,
262600,Stitched Haranir Rug,238529,1,251665,10,238525,5,256963,18,,,,,,
243090,Sturdy Haranir Chair,238529,1,238528,1,251665,10,238525,2,238523,2,256963,20,,
