itemID,itemName,tag,difficulty,multicraft,quantity,skill,rarity,hasReagentQualities,hasEmbellishmentSlot,hasMissiveSlot,hasSafetyComponent,hasCrestSlot
245758,Thalassian Treatise on Leatherworking,consumable,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
245762,Thalassian Treatise on Mining,consumable,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
245828,Thalassian Treatise on Skinning,consumable,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
245756,Thalassian Treatise on Tailoring,consumable,-1,0,1,-1,rare,TRUE,FALSE,FALSE,FALSE,FALSE
245879,Vantus Rune: Radiant,consumable,650,0,1,0,rare,TRUE,FALSE,FALSE,FALSE,FALSE
262464,Floating Void-Touched Tome,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262597,Gilded Eversong Book,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
253508,Harandar Signpost,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262594,Homely Sin'dorei Shelf,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262595,Homely Wall Shelves,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262616,Lively Sonwriter's Quill,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
263034,Magnificent Towering Bookcase,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262598,Opened Sin'dorei Scroll,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262790,Restful Bronze Bench,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262615,Sin'dorei Phoenix Quill,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262612,Sturdy Ren'dorei Cask,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
262601,Wild Hanging Scroll,housing decor,-1,-1,1,-1,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
245869,Thalassian Competitor's Bow,gear (pvp),525,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
245753,Thalassian Competitor's Emblem,gear (pvp),525,-1,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
245752,Thalassian Competitor's Insignia of Alacrity,gear (pvp),525,-1,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
245870,Thalassian Competitor's Lamp,gear (pvp),525,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
245751,Thalassian Competitor's Medallion,gear (pvp),525,-1,1,0,uncommon,TRUE,FALSE,FALSE,FALSE,FALSE
245868,Thalassian Competitor's Pillar,gear (pvp),525,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
268365,Thalassian Competitor's Staff,gear (pvp),525,-1,1,0,uncommon,TRUE,TRUE,TRUE,FALSE,FALSE
